Vehicle_ID,Vehicle_Name,Template_ID,Template_Name,Manufacturer_ID,Manufacturer_Name,Tech_Tier_ID,Tech_Tier_Name,Domain,Family,Vehicle_Type,Size_Class,Role,Genre_Tag,Lift_Mode,Propulsion,Power_Source,Hull_Type,Crew_Min,Crew_Std,Passenger_Cap,Cargo_t,Length_m,Beam_m,Height_m,Mass_t,Local_Cruise_kph,Water_Cruise_kph,Dive_Depth_m,Vacuum_DeltaV_kps,FTL_pc_day,Range_km,Endurance_days,Agility,Sensors,Stealth,Armor,Shields,HP,Hardpoints,Option_Slots,Operating_Cost_cr_day,Maintenance_Hours_100h,Availability,Legal_Class,Default_Option_1_ID,Default_Option_1,Option_1_Cost_cr,Default_Option_2_ID,Default_Option_2,Option_2_Cost_cr,Default_Option_3_ID,Default_Option_3,Option_3_Cost_cr,Base_Price_cr,Total_Price_cr,Notes,Source_Note,Weapon_Profile_1_ID,Weapon_Profile_1,Weapon_Profile_2_ID,Weapon_Profile_2,Default_Loadout_Cost_cr,Combat_Rating,Threat_Rating,Primary_Faction_Tag,Secondary_Faction_Tag,Civilian_Use_Tag,Rarity_Score,Rarity,Vendor_ID,Vendor_Name,Vendor_Class,Economy_Band,Acquisition_Tier,License_Requirement,Upkeep_Band,Campaign_Balance_Points,Encounter_Role,Salvage_Value_cr,Refit_Cap_cr,Crew_Quality_Minimum,Evennia_Typeclass,Prototype_Key,Vehicle_Slug,Domain_Slug,Family_Slug,Vehicle_Type_Slug,Role_Slug,Tech_Tier_Slug,Availability_Slug,Legal_Class_Slug,Rarity_Slug,Economy_Band_Slug,Encounter_Role_Slug,Lockstring,Spawn_Location_Tag,Home_Tag,Import_Action,Active
V-PFL-FC-NVF-T3,Nova Flying carpet Mk III,PFL-FC,Flying carpet,NVF,Nova Forge Interstellar,3,Refined,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Fusion / Arcane Core,Silk weave with sigils,1,2,1,0.05,1.8,0.8,0.5,0.11,103,0,0,0.0,0.0,73,0.5,10,4,7,2,2,8,2,3,137,3.2,Uncommon,Civilian,OPT-02-T3,Silent Lift Coils Mk III,2430,OPT-08-T3,Reactive Plating Array Mk III,7540,OPT-29-T3,Long-Range Tankage Mk III,3105,4320,17395,Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,4.8,4.8,HOUSE,CIV,civilian,16,Common,VEN-001,Transit Dock 1,dealer,Street,Tier 0 - petty cash,,Low,7.2,Line,3827,3479,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,nova-flying-carpet-mk-iii,aerial,personal-flight,flying-carpet,covert-luxury,refined,uncommon,civilian,common,street,line,,,,upsert,True
V-PFL-FC-BLW-T3,Bulwark Flying carpet Mk III,PFL-FC,Flying carpet,BLW,Bulwark Heavy Industries,3,Refined,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Fusion / Arcane Core,Silk weave with sigils,1,2,1,0.05,1.8,0.8,0.5,0.11,93,0,0,0.0,0.0,71,0.5,9,3,6,4,2,8,4,3,136,6.0,Uncommon,Civilian,OPT-06-T3,Bio-Muscle Lattice Mk III,4050,OPT-11-T3,Countermeasure Cloud Mk III,3915,OPT-30-T3,Jump Beacon Mk III,11020,4072,23057,"Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,9.1,9.1,HOUSE,CIV,civilian,20,Common,VEN-001,Transit Dock 1,dealer,Street,Tier 0 - petty cash,,Low,11.5,Line,5073,4611,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,bulwark-flying-carpet-mk-iii,aerial,personal-flight,flying-carpet,covert-luxury,refined,uncommon,civilian,common,street,line,,,,upsert,True
V-PFL-FC-AER-T4,Aetherion Flying carpet Mk IV,PFL-FC,Flying carpet,AER,Aetherion Guild,4,Advanced,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Fusion / Gravitic,Silk weave with sigils,1,2,1,0.05,1.8,0.8,0.5,0.12,117,0,0,0.0,0.0,82,0.5,10,4,9,2,3,9,2,3,144,3.6,Uncommon,Civilian,OPT-02-T4,Silent Lift Coils Mk IV,3110,OPT-07-T4,Ablative Armor Weave Mk IV,6048,OPT-32-T4,Science Lab Module Mk IV,13178,6020,28356,"Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,5.0,6.0,HOUSE,CIV,civilian,16,Common,VEN-001,Transit Dock 1,dealer,Crew,Tier 1 - payroll purchase,Civic,Low,9.2,Line,6238,5671,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,aetherion-flying-carpet-mk-iv,aerial,personal-flight,flying-carpet,covert-luxury,advanced,uncommon,civilian,common,crew,line,,,,upsert,True
V-PFL-FC-NVF-T4,Nova Flying carpet Mk IV,PFL-FC,Flying carpet,NVF,Nova Forge Interstellar,4,Advanced,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Fusion / Gravitic,Silk weave with sigils,1,2,1,0.05,1.8,0.8,0.5,0.12,117,0,0,0.0,0.0,82,0.5,10,4,8,3,3,9,3,3,143,5.3,Uncommon,Civilian,OPT-04-T4,Hydrojet Overdrive Mk IV,4493,OPT-09-T4,Shield Projector Grid Mk IV,12621,OPT-32-T4,Science Lab Module Mk IV,13178,5833,36125,Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,7.1,8.1,HOUSE,CIV,civilian,18,Common,VEN-001,Transit Dock 1,dealer,Crew,Tier 1 - payroll purchase,Civic,Low,11.3,Line,7948,7225,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,nova-flying-carpet-mk-iv,aerial,personal-flight,flying-carpet,covert-luxury,advanced,uncommon,civilian,common,crew,line,,,,upsert,True
V-PFL-FC-BLW-T4,Bulwark Flying carpet Mk IV,PFL-FC,Flying carpet,BLW,Bulwark Heavy Industries,4,Advanced,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Fusion / Gravitic,Silk weave with sigils,1,2,1,0.05,1.8,0.8,0.5,0.12,106,0,0,0.0,0.0,81,0.6,9,3,7,4,3,9,4,3,141,6.6,Uncommon,Civilian,OPT-01-T4,Afterburner Vector Pack Mk IV,4320,OPT-09-T4,Shield Projector Grid Mk IV,12621,OPT-29-T4,Long-Range Tankage Mk IV,3974,5284,26199,"Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,9.2,10.2,HOUSE,CIV,civilian,20,Common,VEN-001,Transit Dock 1,dealer,Crew,Tier 1 - payroll purchase,Civic,Low,13.4,Line,5764,5240,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,bulwark-flying-carpet-mk-iv,aerial,personal-flight,flying-carpet,covert-luxury,advanced,uncommon,civilian,common,crew,line,,,,upsert,True
V-PFL-FC-AER-T5,Aetherion Flying carpet Mk V,PFL-FC,Flying carpet,AER,Aetherion Guild,5,Military,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Antimatter / Gravitic,Silk weave with sigils,1,2,1,0.05,1.9,0.8,0.5,0.14,131,0,0,0.0,0.0,98,0.6,10,5,9,2,4,10,2,4,152,4.1,Uncommon,Civilian,OPT-03-T5,Terrain Adaptive Actuators Mk V,4763,OPT-07-T5,Ablative Armor Weave Mk V,7938,OPT-31-T5,Probe Bay Mk V,5670,8017,26388,"Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,5.2,6.2,HOUSE,CIV,civilian,22,Common,VEN-001,Transit Dock 1,dealer,Crew,Tier 1 - payroll purchase,Civic,Low,10.2,Line,5805,5278,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,aetherion-flying-carpet-mk-v,aerial,personal-flight,flying-carpet,covert-luxury,military,uncommon,civilian,common,crew,line,,,,upsert,True
V-PFL-FC-NVF-T5,Nova Flying carpet Mk V,PFL-FC,Flying carpet,NVF,Nova Forge Interstellar,5,Military,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Antimatter / Gravitic,Silk weave with sigils,1,2,1,0.05,1.9,0.8,0.5,0.14,131,0,0,0.0,0.0,98,0.6,10,5,8,4,4,10,4,4,152,8.0,Uncommon,Civilian,OPT-05-T5,Void Sail Trim Mk V,7258,OPT-09-T5,Shield Projector Grid Mk V,16565,OPT-29-T5,Long-Range Tankage Mk V,5216,8055,37094,Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,9.4,12.4,HOUSE,CIV,civilian,26,Uncommon,VEN-001,Transit Dock 1,dealer,Crew,Tier 1 - payroll purchase,Civic,Low,16.4,Line,7419,7419,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,nova-flying-carpet-mk-v,aerial,personal-flight,flying-carpet,covert-luxury,military,uncommon,civilian,uncommon,crew,line,,,,upsert,True
V-PFL-FC-BLW-T5,Bulwark Flying carpet Mk V,PFL-FC,Flying carpet,BLW,Bulwark Heavy Industries,5,Military,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Antimatter / Gravitic,Silk weave with sigils,1,2,1,0.06,1.9,0.8,0.5,0.14,118,0,0,0.0,0.0,96,0.7,10,4,7,4,4,10,4,4,148,7.4,Uncommon,Civilian,OPT-01-T5,Afterburner Vector Pack Mk V,5670,OPT-08-T5,Reactive Plating Array Mk V,12667,OPT-30-T5,Jump Beacon Mk V,18514,7030,43881,"Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,9.4,12.4,HOUSE,CIV,civilian,26,Uncommon,VEN-001,Transit Dock 1,dealer,Crew,Tier 1 - payroll purchase,Civic,Low,16.4,Line,8776,8776,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,bulwark-flying-carpet-mk-v,aerial,personal-flight,flying-carpet,covert-luxury,military,uncommon,civilian,uncommon,crew,line,,,,upsert,True
V-PFL-FC-AER-T6,Aetherion Flying carpet Mk VI,PFL-FC,Flying carpet,AER,Aetherion Guild,6,Elite,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Quantum / Null-Field,Silk weave with sigils,1,2,1,0.05,1.9,0.8,0.5,0.15,150,0,0,0.0,0.0,117,0.7,10,5,10,3,5,11,3,4,165,6.8,Uncommon,Civilian,OPT-04-T6,Hydrojet Overdrive Mk VI,7862,OPT-11-T6,Countermeasure Cloud Mk VI,8770,OPT-29-T6,Long-Range Tankage Mk VI,6955,11259,34846,"Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,7.4,8.4,HOUSE,CIV,civilian,24,Common,VEN-037,Mercy Refit 1,service,Crew,Tier 1 - payroll purchase,Civic,Low,13.2,Line,7666,6969,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,aetherion-flying-carpet-mk-vi,aerial,personal-flight,flying-carpet,covert-luxury,elite,uncommon,civilian,common,crew,line,,,,upsert,True
V-PFL-FC-NVF-T6,Nova Flying carpet Mk VI,PFL-FC,Flying carpet,NVF,Nova Forge Interstellar,6,Elite,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Quantum / Null-Field,Silk weave with sigils,1,2,1,0.06,1.9,0.8,0.5,0.15,150,0,0,0.0,0.0,117,0.8,10,5,9,4,5,11,4,4,164,8.8,Rare,Civilian,OPT-04-T6,Hydrojet Overdrive Mk VI,7862,OPT-07-T6,Ablative Armor Weave Mk VI,10584,OPT-30-T6,Jump Beacon Mk VI,24685,10883,54014,Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,9.6,12.6,HOUSE,CIV,civilian,34,Uncommon,VEN-037,Mercy Refit 1,service,Crew,Tier 1 - payroll purchase,Civic,Low,17.4,Line,10803,10803,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,nova-flying-carpet-mk-vi,aerial,personal-flight,flying-carpet,covert-luxury,elite,rare,civilian,uncommon,crew,line,,,,upsert,True
V-PFL-FC-BLW-T6,Bulwark Flying carpet Mk VI,PFL-FC,Flying carpet,BLW,Bulwark Heavy Industries,6,Elite,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Quantum / Null-Field,Silk weave with sigils,1,2,1,0.06,1.9,0.8,0.5,0.16,135,0,0,0.0,0.0,115,0.8,10,4,8,5,5,11,5,4,159,10.2,Uncommon,Civilian,OPT-04-T6,Hydrojet Overdrive Mk VI,7862,OPT-07-T6,Ablative Armor Weave Mk VI,10584,OPT-31-T6,Probe Bay Mk VI,7560,9836,35842,"Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,11.7,14.7,HOUSE,CIV,civilian,28,Uncommon,VEN-037,Mercy Refit 1,service,Crew,Tier 1 - payroll purchase,Civic,Low,19.5,Line,7168,7168,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,bulwark-flying-carpet-mk-vi,aerial,personal-flight,flying-carpet,covert-luxury,elite,uncommon,civilian,uncommon,crew,line,,,,upsert,True
V-PFL-FC-AER-T7,Aetherion Flying carpet Mk VII,PFL-FC,Flying carpet,AER,Aetherion Guild,7,Stellar,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Stellar Core / Singularity,Silk weave with sigils,1,2,1,0.06,2.0,0.9,0.5,0.18,173,0,0,0.0,0.0,145,0.9,10,6,10,4,6,13,4,5,184,10.2,Rare,Civilian,OPT-06-T7,Bio-Muscle Lattice Mk VII,12312,OPT-10-T7,Point-Defense Mesh Mk VII,32619,OPT-29-T7,Long-Range Tankage Mk VII,9439,16053,70423,"Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,9.8,12.8,HOUSE,CIV,civilian,42,Uncommon,VEN-043,Arcane Atelier 1,atelier,Crew,Tier 1 - payroll purchase,Civic,Low,18.4,Line,14085,14085,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,aetherion-flying-carpet-mk-vii,aerial,personal-flight,flying-carpet,covert-luxury,stellar,rare,civilian,uncommon,crew,line,,,,upsert,True
V-PFL-FC-NVF-T7,Nova Flying carpet Mk VII,PFL-FC,Flying carpet,NVF,Nova Forge Interstellar,7,Stellar,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Stellar Core / Singularity,Silk weave with sigils,1,2,1,0.06,2.0,0.9,0.5,0.18,173,0,0,0.0,0.0,145,0.9,10,6,9,4,6,13,4,5,180,10.0,Uncommon,Civilian,OPT-03-T7,Terrain Adaptive Actuators Mk VII,8618,OPT-07-T7,Ablative Armor Weave Mk VII,14364,OPT-29-T7,Long-Range Tankage Mk VII,9439,14965,47386,Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,9.8,12.8,HOUSE,CIV,civilian,34,Uncommon,VEN-043,Arcane Atelier 1,atelier,Crew,Tier 1 - payroll purchase,Civic,Low,18.4,Line,9477,9477,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,nova-flying-carpet-mk-vii,aerial,personal-flight,flying-carpet,covert-luxury,stellar,uncommon,civilian,uncommon,crew,line,,,,upsert,True
V-PFL-FC-BLW-T7,Bulwark Flying carpet Mk VII,PFL-FC,Flying carpet,BLW,Bulwark Heavy Industries,7,Stellar,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Stellar Core / Singularity,Silk weave with sigils,1,2,1,0.06,2.0,0.9,0.5,0.19,156,0,0,0.0,0.0,143,1.0,10,5,8,6,6,13,6,5,176,13.9,Rare,Civilian,OPT-02-T7,Silent Lift Coils Mk VII,7387,OPT-08-T7,Reactive Plating Array Mk VII,22922,OPT-31-T7,Probe Bay Mk VII,10260,13979,54548,"Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,14.0,19.0,HOUSE,CIV,civilian,46,Rare,VEN-043,Arcane Atelier 1,atelier,Crew,Tier 1 - payroll purchase,Civic,Low,24.6,Line,9819,10910,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,bulwark-flying-carpet-mk-vii,aerial,personal-flight,flying-carpet,covert-luxury,stellar,rare,civilian,rare,crew,line,,,,upsert,True
V-PFL-FC-AER-T8,Aetherion Flying carpet Mk VIII,PFL-FC,Flying carpet,AER,Aetherion Guild,8,Apex,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Paracausal / Transcendent,Silk weave with sigils,1,2,1,0.06,2.0,0.9,0.5,0.21,196,0,0,0.0,0.0,177,1.1,10,7,10,4,7,15,4,6,209,11.7,Rare,Civilian,OPT-01-T8,Afterburner Vector Pack Mk VIII,14040,OPT-07-T8,Ablative Armor Weave Mk VIII,19656,OPT-30-T8,Jump Beacon Mk VIII,45843,22254,101793,"Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,10.0,14.0,HOUSE,CIV,civilian,42,Uncommon,VEN-043,Arcane Atelier 1,atelier,Prosperity,Tier 2 - financed asset,Civic+,Moderate,20.4,Line,20359,28502,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,aetherion-flying-carpet-mk-viii,aerial,personal-flight,flying-carpet,covert-luxury,apex,rare,civilian,uncommon,prosperity,line,,,,upsert,True
V-PFL-FC-NVF-T8,Nova Flying carpet Mk VIII,PFL-FC,Flying carpet,NVF,Nova Forge Interstellar,8,Apex,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Paracausal / Transcendent,Silk weave with sigils,1,2,1,0.06,2.0,0.9,0.5,0.21,196,0,0,0.0,0.0,177,1.1,10,7,10,5,7,15,5,6,206,14.4,Rare,Civilian,OPT-02-T8,Silent Lift Coils Mk VIII,10109,OPT-09-T8,Shield Projector Grid Mk VIII,41018,OPT-29-T8,Long-Range Tankage Mk VIII,12917,21465,85509,Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,12.1,15.1,HOUSE,CIV,civilian,44,Uncommon,VEN-043,Arcane Atelier 1,atelier,Crew,Tier 1 - payroll purchase,Civic,Low,21.5,Line,17102,17102,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,nova-flying-carpet-mk-viii,aerial,personal-flight,flying-carpet,covert-luxury,apex,rare,civilian,uncommon,crew,line,,,,upsert,True
V-PFL-FC-BLW-T8,Bulwark Flying carpet Mk VIII,PFL-FC,Flying carpet,BLW,Bulwark Heavy Industries,8,Apex,Aerial,Personal Flight,Flying carpet,Personal,covert / luxury,Fantasy / Arcane,Flight,Bound wind spirits,Paracausal / Transcendent,Silk weave with sigils,1,2,1,0.07,2.0,0.9,0.5,0.22,178,0,0,0.0,0.0,174,1.2,10,6,9,6,7,16,6,6,198,16.0,Rare,Civilian,OPT-01-T8,Afterburner Vector Pack Mk VIII,14040,OPT-07-T8,Ablative Armor Weave Mk VIII,19656,OPT-31-T8,Probe Bay Mk VIII,14040,19362,67098,"Flying carpet base frame in the personal flight family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-002,Light Arc Carbine,WL-001,Pulse Stunner Array,2700,14.3,19.3,HOUSE,CIV,civilian,46,Rare,VEN-043,Arcane Atelier 1,atelier,Crew,Tier 1 - payroll purchase,Civic,Low,25.7,Line,12078,13420,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-fc,bulwark-flying-carpet-mk-viii,aerial,personal-flight,flying-carpet,covert-luxury,apex,rare,civilian,rare,crew,line,,,,upsert,True
V-PFL-AS-AER-T1,Aetherion Personal air skiff Mk I,PFL-AS,Personal air skiff,AER,Aetherion Guild,1,Frontier,Aerial,Personal Flight,Personal air skiff,Light,commuter / scout,Sci-Fi / Adventure,Flight,Micro-thrusters,Battery / Chemical,Harness / light frame,1,1,1,0.14,2.4,1.1,0.6,0.14,85,0,0,0.0,0.0,54,0.3,9,3,5,0,0,10,0,2,75,0.0,Uncommon,Civilian,OPT-18-T1,Arcane Astrolabe Mk I,2948,OPT-30-T1,Jump Beacon Mk I,6171,OPT-01-T1,Afterburner Vector Pack Mk I,1890,3757,14766,"Personal air skiff base frame in the personal flight family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,,,,,0,0.4,0.4,CIV,DRIFT,civilian,0,Common,VEN-001,Transit Dock 1,dealer,Street,Tier 0 - petty cash,,Low,1.2,Utility,3249,2953,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-as,aetherion-personal-air-skiff-mk-i,aerial,personal-flight,personal-air-skiff,commuter-scout,frontier,uncommon,civilian,common,street,utility,,,,upsert,True
V-PFL-AS-NVF-T1,Nova Personal air skiff Mk I,PFL-AS,Personal air skiff,NVF,Nova Forge Interstellar,1,Frontier,Aerial,Personal Flight,Personal air skiff,Light,commuter / scout,Sci-Fi / Adventure,Flight,Micro-thrusters,Battery / Chemical,Harness / light frame,1,2,1,0.15,2.4,1.1,0.6,0.15,85,0,0,0.0,0.0,54,0.3,9,3,4,2,0,10,2,2,135,2.5,Uncommon,Civilian,OPT-17-T1,Ghost Scanner Mk I,3856,OPT-32-T1,Science Lab Module Mk I,5765,OPT-01-T1,Afterburner Vector Pack Mk I,1890,3817,15328,Personal air skiff base frame in the personal flight family; no-wheels catalog entry. Builder profile: clean naval lines and modular mounts. Focus: balanced interstellar yards.,Generated fictional RPG data; adapt freely.,WL-003,Courier Defense Laser,WL-405,Flak Cloud Dispenser Mk 1-L,6150,4.7,4.7,CIV,DRIFT,civilian,0,Common,VEN-001,Transit Dock 1,dealer,Street,Tier 0 - petty cash,,Low,5.5,Line,3372,3066,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-as,nova-personal-air-skiff-mk-i,aerial,personal-flight,personal-air-skiff,commuter-scout,frontier,uncommon,civilian,common,street,line,,,,upsert,True
V-PFL-AS-BLW-T1,Bulwark Personal air skiff Mk I,PFL-AS,Personal air skiff,BLW,Bulwark Heavy Industries,1,Frontier,Aerial,Personal Flight,Personal air skiff,Light,commuter / scout,Sci-Fi / Adventure,Flight,Micro-thrusters,Battery / Chemical,Harness / light frame,1,2,1,0.15,2.4,1.1,0.6,0.15,77,0,0,0.0,0.0,53,0.4,7,2,3,2,0,10,2,2,133,2.3,Uncommon,Civilian,OPT-18-T1,Arcane Astrolabe Mk I,2948,OPT-31-T1,Probe Bay Mk I,1890,OPT-03-T1,Terrain Adaptive Actuators Mk I,1588,3331,9757,"Personal air skiff base frame in the personal flight family; no-wheels catalog entry. Builder profile: slab-sided, overbuilt, military surplus aesthetics. Focus: armor and siege hulls.",Generated fictional RPG data; adapt freely.,WL-003,Courier Defense Laser,WL-405,Flak Cloud Dispenser Mk 1-L,6150,4.7,4.7,CIV,DRIFT,civilian,0,Common,VEN-001,Transit Dock 1,dealer,Street,Tier 0 - petty cash,,Low,5.5,Line,2147,1951,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-as,bulwark-personal-air-skiff-mk-i,aerial,personal-flight,personal-air-skiff,commuter-scout,frontier,uncommon,civilian,common,street,line,,,,upsert,True
V-PFL-AS-AER-T2,Aetherion Personal air skiff Mk II,PFL-AS,Personal air skiff,AER,Aetherion Guild,2,Standard,Aerial,Personal Flight,Personal air skiff,Light,commuter / scout,Sci-Fi / Adventure,Flight,Micro-thrusters,Combustion / Reactor,Harness / light frame,1,1,1,0.14,2.4,1.1,0.6,0.17,100,0,0,0.0,0.0,67,0.4,9,3,5,1,1,12,1,2,83,1.5,Uncommon,Civilian,OPT-16-T2,Astrogation Core Mk II,4536,OPT-30-T2,Jump Beacon Mk II,8816,OPT-04-T2,Hydrojet Overdrive Mk II,2808,5698,21858,"Personal air skiff base frame in the personal flight family; no-wheels catalog entry. Builder profile: ornate, rune-lit, prestige builds. Focus: arcane finesse.",Generated fictional RPG data; adapt freely.,WL-010,Pulse Laser Mk 2-L,,,4182,2.7,2.7,CIV,DRIFT,civilian,0,Common,VEN-001,Transit Dock 1,dealer,Street,Tier 0 - petty cash,,Low,4.3,Utility,4809,4372,Green,typeclasses.vehicles.Aircraft,vehicle/aerial/pfl-as,aetherion-personal-air-skiff-mk-ii,aerial,personal-flight,personal-air-skiff,commuter-scout,standard,uncommon,civilian,common,street,utility,,,,upsert,True
